Date-Time,Light,Monitor 2 Spider 1,Monitor 2 Spider 2,Monitor 2 Spider 4,Monitor 2 Spider 5,Monitor 2 Spider 6,Monitor 2 Spider 7,Monitor 2 Spider 8,Monitor 2 Spider 9,Monitor 2 Spider 11,Monitor 2 Spider 12,Monitor 2 Spider 13,Monitor 2 Spider 14,Monitor 2 Spider 15,Monitor 2 Spider 16,Monitor 2 Spider 17,Monitor 2 Spider 18,Monitor 2 Spider 19,Monitor 2 Spider 21,Monitor 2 Spider 22
2017-09-22 00:00:00,0,15,0,0,0.0,0,8,0,0,0.0,0,0.0,0,19,0.0,22,0,0,0,0
2017-09-22 00:01:00,0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,0,3,0.0,19,0,1,0,0
2017-09-22 00:02:00,0,0,0,0,0.0,0,6,0,0,0.0,0,0.0,0,13,0.0,13,0,19,0,0
2017-09-22 00:03:00,0,2,0,0,0.0,0,7,0,0,0.0,0,0.0,0,6,0.0,14,0,3,0,0
2017-09-22 00:04:00,0,3,0,0,0.0,0,8,0,0,0.0,0,0.0,0,4,0.0,9,0,8,0,0
2017-09-22 00:05:00,0,0,0,0,0.0,0,14,0,0,0.0,0,0.0,0,6,0.0,12,2,10,0,0
2017-09-22 00:06:00,0,19,0,0,0.0,0,21,0,0,0.0,0,0.0,0,5,0.0,33,5,4,0,0
2017-09-22 00:07:00,0,17,0,0,0.0,6,10,0,0,0.0,0,0.0,0,4,0.0,6,5,0,0,0
2017-09-22 00:08:00,0,13,0,0,0.0,30,3,0,0,0.0,0,0.0,0,5,0.0,20,5,20,0,0
2017-09-22 00:09:00,0,0,0,0,0.0,10,8,0,0,0.0,0,0.0,0,1,0.0,6,2,3,0,0
2017-09-22 00:10:00,0,8,0,0,0.0,24,9,0,0,0.0,0,0.0,0,14,0.0,15,5,9,0,0
2017-09-22 00:11:00,0,25,0,0,0.0,14,9,0,0,0.0,0,0.0,0,4,0.0,0,5,8,0,0
2017-09-22 00:12:00,0,1,0,0,0.0,17,7,0,0,0.0,0,0.0,0,4,0.0,39,2,0,0,0
2017-09-22 00:13:00,0,0,0,0,0.0,0,8,0,0,0.0,0,0.0,0,8,0.0,27,0,0,0,0
2017-09-22 00:14:00,0,0,0,0,0.0,0,7,0,0,0.0,0,0.0,0,11,0.0,22,5,0,0,0
2017-09-22 00:15:00,0,0,0,0,0.0,0,8,0,0,0.0,0,0.0,0,10,18.0,9,7,7,0,0
2017-09-22 00:16:00,0,0,0,0,0.0,0,4,0,0,0.0,0,0.0,0,7,0.0,4,6,0,0,0
2017-09-22 00:17:00,0,0,0,0,0.0,0,7,0,0,0.0,0,0.0,0,7,0.0,9,0,27,0,0
2017-09-22 00:18:00,0,0,0,0,0.0,0,9,0,0,0.0,0,0.0,0,7,0.0,2,5,27,0,0
2017-09-22 00:19:00,0,0,0,0,0.0,6,11,0,0,0.0,0,0.0,0,6,8.0,4,11,0,0,0
2017-09-22 00:20:00,0,0,0,0,0.0,1,6,0,0,0.0,0,0.0,0,13,2.0,2,3,0,0,0
2017-09-22 00:21:00,0,0,0,0,0.0,21,7,0,0,0.0,0,0.0,0,1,0.0,9,1,20,0,0
2017-09-22 00:22:00,0,0,0,0,0.0,2,5,0,0,0.0,0,0.0,5,11,4.0,0,0,19,0,0
2017-09-22 00:23:00,0,0,0,0,0.0,31,6,0,0,0.0,0,0.0,6,8,4.0,17,0,11,0,0
2017-09-22 00:24:00,0,0,0,0,0.0,1,8,0,0,0.0,0,0.0,0,9,0.0,0,7,17,0,0
2017-09-22 00:25:00,0,0,0,0,0.0,0,7,0,0,3.0,0,0.0,0,2,6.0,0,10,7,0,0
2017-09-22 00:26:00,0,0,0,0,0.0,0,14,0,0,8.0,4,0.0,0,6,7.0,0,6,2,0,0
2017-09-22 00:27:00,0,1,5,0,0.0,0,5,0,0,2.0,4,0.0,0,1,3.0,21,0,0,0,0
2017-09-22 00:28:00,0,4,4,0,0.0,0,9,0,0,1.0,4,0.0,0,7,5.0,2,0,0,0,0
2017-09-22 00:29:00,0,0,0,0,0.0,0,6,0,0,14.0,1,0.0,0,19,3.0,12,0,0,0,0
2017-09-22 00:30:00,0,0,8,0,0.0,0,9,0,0,2.0,2,0.0,51,0,4.0,8,0,1,0,0
2017-09-22 00:31:00,0,0,7,0,0.0,0,7,0,0,1.0,3,0.0,21,1,4.0,33,0,11,0,0
2017-09-22 00:32:00,0,0,0,0,0.0,0,9,0,0,3.0,16,0.0,3,0,7.0,7,0,2,0,0
2017-09-22 00:33:00,0,0,0,0,0.0,0,7,0,0,4.0,3,0.0,0,23,7.0,12,0,4,0,0
2017-09-22 00:34:00,0,0,0,0,0.0,0,6,0,0,0.0,5,0.0,0,14,0.0,0,0,1,0,0
2017-09-22 00:35:00,0,0,0,0,0.0,0,17,0,0,3.0,5,0.0,0,18,0.0,23,0,21,0,0
2017-09-22 00:36:00,0,0,0,0,0.0,0,9,0,0,5.0,3,0.0,8,0,0.0,4,0,6,0,0
2017-09-22 00:37:00,0,0,0,0,0.0,0,11,0,0,9.0,16,0.0,7,28,0.0,6,0,8,0,0
2017-09-22 00:38:00,0,0,0,0,0.0,0,12,0,0,0.0,10,0.0,15,6,0.0,12,0,7,0,0
2017-09-22 00:39:00,0,0,0,0,0.0,0,7,0,0,24.0,5,0.0,21,41,13.0,4,0,0,0,0
2017-09-22 00:40:00,0,0,0,0,0.0,0,13,0,0,21.0,6,0.0,11,20,4.0,8,0,0,0,0
2017-09-22 00:41:00,0,0,0,0,0.0,0,4,0,0,11.0,13,0.0,16,15,0.0,0,0,0,0,0
2017-09-22 00:42:00,0,0,0,0,0.0,0,22,0,0,15.0,13,0.0,0,14,5.0,0,0,5,0,0
2017-09-22 00:43:00,0,0,0,0,0.0,0,7,0,0,7.0,17,0.0,7,11,10.0,0,11,11,0,0
2017-09-22 00:44:00,0,0,0,0,0.0,0,13,0,0,3.0,12,0.0,31,12,5.0,0,7,6,0,0
2017-09-22 00:45:00,0,0,0,0,0.0,0,4,0,0,9.0,8,0.0,36,11,4.0,0,2,9,0,0
2017-09-22 00:46:00,0,0,0,0,0.0,0,4,0,0,0.0,2,0.0,3,9,22.0,0,0,0,0,0
2017-09-22 00:47:00,0,0,0,0,0.0,0,8,0,0,10.0,1,0.0,28,7,0.0,0,0,0,0,0
2017-09-22 00:48:00,0,0,0,0,0.0,0,5,0,0,0.0,4,0.0,2,11,4.0,0,14,29,0,0
2017-09-22 00:49:00,0,0,0,0,0.0,0,10,0,0,0.0,20,0.0,13,14,3.0,0,14,7,0,0
2017-09-22 00:50:00,0,0,0,0,0.0,8,12,0,0,0.0,16,0.0,18,19,13.0,0,2,37,0,0
2017-09-22 00:51:00,0,0,0,0,0.0,18,4,0,0,7.0,18,0.0,2,23,6.0,0,10,6,0,0
2017-09-22 00:52:00,0,0,0,0,0.0,12,17,0,0,10.0,24,0.0,3,30,0.0,0,4,1,0,0
2017-09-22 00:53:00,0,0,0,0,0.0,6,13,0,0,0.0,22,0.0,7,15,6.0,0,3,0,0,0
2017-09-22 00:54:00,0,0,0,0,0.0,2,7,0,0,28.0,24,0.0,0,6,0.0,0,4,9,0,0
2017-09-22 00:55:00,0,0,0,0,7.0,0,9,0,0,3.0,0,0.0,16,17,5.0,0,0,17,0,0
2017-09-22 00:56:00,0,0,0,0,3.0,0,5,0,0,38.0,0,0.0,9,8,4.0,0,9,23,0,0
2017-09-22 00:57:00,0,0,0,0,3.0,0,8,0,0,15.0,16,0.0,2,6,6.0,0,4,1,0,0
2017-09-22 00:58:00,0,0,0,0,3.0,0,6,0,0,0.0,10,0.0,18,9,4.0,0,4,15,0,0
2017-09-22 00:59:00,0,0,0,0,1.0,0,7,0,0,0.0,12,0.0,0,2,0.0,0,8,0,0,0
2017-09-22 01:00:00,0,0,0,0,3.0,0,8,0,0,0.0,10,0.0,0,0,5.0,0,25,0,0,0
2017-09-22 01:01:00,0,0,0,0,3.0,0,11,0,0,0.0,0,0.0,9,0,9.0,0,12,0,0,0
2017-09-22 01:02:00,0,0,0,0,1.0,0,10,0,0,1.0,0,0.0,48,0,19.0,0,22,0,0,0
2017-09-22 01:03:00,0,0,0,0,5.0,0,6,0,0,24.0,0,0.0,17,0,0.0,0,6,0,0,0
2017-09-22 01:04:00,0,0,0,0,4.0,0,7,0,0,4.0,0,0.0,0,0,21.0,0,0,0,0,0
2017-09-22 01:05:00,0,0,0,0,15.0,0,4,0,0,47.0,0,0.0,2,0,12.0,0,2,0,0,0
2017-09-22 01:06:00,0,0,0,0,8.0,0,8,0,0,3.0,0,0.0,0,0,22.0,0,5,0,0,0
2017-09-22 01:07:00,0,0,0,0,1.0,0,15,0,0,11.0,0,0.0,28,0,9.0,0,4,0,0,0
2017-09-22 01:08:00,0,0,0,0,2.0,0,8,0,0,2.0,0,0.0,10,0,0.0,0,0,0,0,0
2017-09-22 01:09:00,0,0,0,0,5.0,0,7,0,0,25.0,0,0.0,2,0,40.0,0,5,0,0,0
2017-09-22 01:10:00,0,0,0,0,3.0,0,18,0,0,11.0,0,0.0,40,0,0.0,0,10,0,0,0
2017-09-22 01:11:00,0,0,0,0,3.0,0,14,0,0,0.0,0,0.0,14,0,15.0,0,6,0,0,0
2017-09-22 01:12:00,0,0,0,0,16.0,0,3,0,0,0.0,0,0.0,7,0,3.0,0,2,0,0,0
2017-09-22 01:13:00,0,0,0,0,11.0,0,9,6,0,0.0,0,0.0,14,0,0.0,0,7,0,0,0
2017-09-22 01:14:00,0,0,0,2,7.0,0,12,9,0,0.0,0,0.0,6,0,8.0,0,0,0,0,0
2017-09-22 01:15:00,0,0,0,7,11.0,0,8,0,0,0.0,0,0.0,19,0,6.0,0,0,0,0,0
2017-09-22 01:16:00,0,0,0,6,16.0,0,10,0,17,0.0,0,0.0,14,0,0.0,0,0,0,0,0
2017-09-22 01:17:00,0,0,0,2,0.0,0,10,9,4,0.0,0,0.0,54,0,30.0,0,0,0,0,0
2017-09-22 01:18:00,0,0,0,5,12.0,0,7,8,18,0.0,0,0.0,0,0,4.0,0,14,0,0,0
2017-09-22 01:19:00,0,0,0,5,1.0,0,9,2,1,0.0,0,0.0,0,0,0.0,0,10,0,0,0
2017-09-22 01:20:00,0,0,0,3,9.0,0,5,0,8,0.0,0,0.0,0,0,9.0,0,0,0,0,0
2017-09-22 01:21:00,0,0,0,2,8.0,0,11,0,2,0.0,0,0.0,0,0,6.0,0,0,0,0,0
2017-09-22 01:22:00,0,0,0,1,6.0,0,15,0,7,0.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-22 01:23:00,0,0,0,2,0.0,0,10,0,0,0.0,0,0.0,0,0,13.0,0,0,5,0,0
2017-09-22 01:24:00,0,0,0,5,0.0,0,13,0,0,0.0,0,0.0,0,0,0.0,0,0,10,0,0
2017-09-22 01:25:00,0,0,0,2,0.0,0,11,7,8,0.0,0,0.0,0,0,0.0,0,0,9,0,0
2017-09-22 01:26:00,0,0,0,5,0.0,0,8,0,9,0.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-22 01:27:00,0,0,4,1,10.0,0,5,0,0,0.0,0,0.0,0,0,0.0,0,0,4,0,0
2017-09-22 01:28:00,0,0,3,3,12.0,0,9,0,0,0.0,0,0.0,0,0,0.0,0,0,2,0,0
2017-09-22 01:29:00,0,0,0,2,17.0,0,5,18,6,0.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-22 01:30:00,0,19,0,5,5.0,0,9,9,16,0.0,0,0.0,0,0,0.0,0,0,6,0,0
2017-09-22 01:31:00,0,7,0,4,2.0,0,6,0,5,0.0,0,0.0,0,0,0.0,0,0,17,0,0
2017-09-22 01:32:00,0,12,0,6,8.0,0,5,0,14,0.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-22 01:33:00,0,0,0,9,3.0,0,10,8,3,0.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-22 01:34:00,0,3,0,5,9.0,0,7,0,9,0.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-22 01:35:00,0,6,0,29,4.0,0,7,11,0,0.0,0,0.0,0,0,0.0,0,0,10,0,0
2017-09-22 01:36:00,0,10,0,5,0.0,0,8,0,15,0.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-22 01:37:00,0,9,0,3,11.0,0,5,0,13,0.0,0,0.0,0,0,0.0,0,0,5,0,0
2017-09-22 01:38:00,0,0,0,3,9.0,0,6,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-22 01:39:00,0,0,0,8,0.0,0,22,0,14,0.0,0,0.0,0,0,0.0,0,0,2,0,0
2017-09-22 01:40:00,0,0,0,4,7.0,0,7,0,0,0.0,0,0.0,0,0,0.0,0,0,6,0,0
2017-09-22 01:41:00,0,17,0,4,0.0,0,14,0,17,0.0,0,0.0,0,0,0.0,0,0,6,0,0
2017-09-22 01:42:00,0,14,0,4,0.0,0,15,0,0,0.0,0,0.0,0,0,0.0,0,1,4,0,0
2017-09-22 01:43:00,0,2,0,3,0.0,0,14,0,16,0.0,0,0.0,0,0,0.0,0,12,1,0,0
2017-09-22 01:44:00,0,0,0,6,0.0,0,9,22,21,0.0,0,0.0,0,0,0.0,0,15,29,0,0
2017-09-22 01:45:00,0,12,0,2,0.0,0,6,0,15,0.0,0,0.0,0,0,0.0,0,7,5,0,0
2017-09-22 01:46:00,0,3,0,7,0.0,0,11,5,0,0.0,0,0.0,0,0,0.0,0,9,7,0,0
2017-09-22 01:47:00,0,0,0,3,0.0,0,5,6,0,0.0,0,0.0,0,0,0.0,0,7,2,0,0
2017-09-22 01:48:00,0,2,0,5,0.0,0,11,3,0,0.0,0,0.0,0,0,0.0,0,4,31,0,0
2017-09-22 01:49:00,0,0,0,3,0.0,0,7,0,0,0.0,0,0.0,0,0,0.0,0,2,1,0,0
2017-09-22 01:50:00,0,0,1,5,0.0,0,6,29,41,0.0,0,0.0,0,0,0.0,0,6,16,0,0
2017-09-22 01:51:00,0,3,0,11,0.0,0,7,0,19,0.0,0,0.0,0,0,0.0,0,17,1,0,0
2017-09-22 01:52:00,0,0,0,2,0.0,0,11,0,0,0.0,0,0.0,0,0,0.0,0,0,6,0,0
2017-09-22 01:53:00,0,6,0,10,0.0,0,13,0,0,0.0,0,0.0,0,0,0.0,0,6,0,0,0
2017-09-22 01:54:00,0,0,0,3,0.0,0,4,5,0,0.0,0,0.0,0,0,0.0,0,5,0,0,0
2017-09-22 01:55:00,0,4,0,5,0.0,0,5,50,0,0.0,0,0.0,0,0,0.0,0,0,4,0,0
2017-09-22 01:56:00,0,0,0,7,0.0,0,17,0,0,0.0,0,0.0,0,0,0.0,0,2,0,0,0
2017-09-22 01:57:00,0,0,0,5,0.0,0,9,0,0,0.0,0,0.0,0,0,0.0,0,15,9,0,0
2017-09-22 01:58:00,0,0,0,2,0.0,0,8,0,0,0.0,0,0.0,0,0,0.0,0,7,3,0,0
2017-09-22 01:59:00,0,0,0,17,0.0,0,12,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-22 02:00:00,0,0,0,4,0.0,0,7,0,0,0.0,0,0.0,0,0,0.0,0,4,0,0,0
2017-09-22 02:01:00,0,0,0,4,0.0,0,12,0,0,0.0,0,0.0,0,0,0.0,0,9,15,0,0
2017-09-22 02:02:00,0,0,0,15,0.0,0,6,0,0,0.0,0,0.0,0,0,0.0,0,13,18,0,0
2017-09-22 02:03:00,0,0,0,0,0.0,0,5,0,0,0.0,0,0.0,0,0,0.0,0,1,21,0,0
2017-09-22 02:04:00,0,2,0,17,0.0,0,6,0,0,0.0,0,2.0,0,0,0.0,0,0,10,0,0
2017-09-22 02:05:00,0,7,0,31,0.0,0,8,0,0,0.0,0,6.0,0,0,0.0,0,0,0,0,0
2017-09-22 02:06:00,0,7,0,22,0.0,0,12,0,0,0.0,0,3.0,0,0,0.0,0,0,14,0,0
2017-09-22 02:07:00,0,10,0,0,0.0,0,5,0,0,0.0,0,1.0,0,0,0.0,0,0,45,0,0
2017-09-22 02:08:00,0,9,0,0,0.0,0,7,0,0,0.0,0,3.0,0,0,0.0,0,0,9,0,0
2017-09-22 02:09:00,0,5,0,0,0.0,0,10,0,0,0.0,0,0.0,0,0,0.0,0,0,14,0,0
2017-09-22 02:10:00,0,3,0,0,0.0,0,6,0,0,0.0,0,4.0,0,0,0.0,0,0,13,0,0
2017-09-22 02:11:00,0,0,0,0,0.0,0,5,0,0,0.0,0,3.0,0,0,0.0,0,0,0,0,0
2017-09-22 02:12:00,0,8,0,0,0.0,0,10,0,0,0.0,0,6.0,0,0,0.0,0,0,0,0,0
2017-09-22 02:13:00,0,9,0,0,0.0,0,7,0,0,0.0,0,7.0,0,0,0.0,0,0,0,0,0
2017-09-22 02:14:00,0,2,0,0,0.0,0,6,0,0,0.0,0,13.0,0,0,0.0,0,0,0,0,0
2017-09-22 02:15:00,0,0,0,0,0.0,0,7,0,0,0.0,0,0.0,0,0,0.0,0,0,44,0,0
2017-09-22 02:16:00,0,4,0,0,0.0,0,7,0,0,0.0,0,7.0,0,0,0.0,0,0,17,0,0
2017-09-22 02:17:00,0,2,0,0,0.0,0,11,0,0,0.0,0,2.0,0,0,0.0,0,0,16,0,0
2017-09-22 02:18:00,0,0,0,0,0.0,0,4,0,0,0.0,7,4.0,0,5,0.0,0,0,18,0,0
2017-09-22 02:19:00,0,5,0,0,0.0,0,14,0,0,0.0,13,8.0,0,2,0.0,0,0,0,0,0
2017-09-22 02:20:00,0,0,0,0,0.0,0,4,0,0,0.0,3,6.0,0,12,0.0,0,0,11,0,0
2017-09-22 02:21:00,0,6,0,0,0.0,0,6,0,0,0.0,18,31.0,0,12,0.0,0,0,1,0,0
2017-09-22 02:22:00,0,3,0,0,0.0,0,8,0,0,0.0,1,38.0,0,2,0.0,0,0,4,0,0
2017-09-22 02:23:00,0,0,0,0,0.0,0,13,0,0,0.0,8,2.0,0,7,0.0,0,0,9,20,0
2017-09-22 02:24:00,0,0,0,0,0.0,0,7,0,0,0.0,5,0.0,0,7,0.0,0,0,0,6,0
2017-09-22 02:25:00,0,0,0,0,0.0,0,6,0,0,0.0,4,0.0,0,4,0.0,0,0,0,1,0
2017-09-22 02:26:00,0,0,0,0,0.0,0,6,0,0,0.0,8,4.0,0,2,0.0,0,0,13,7,0
2017-09-22 02:27:00,0,0,0,0,0.0,0,1,0,0,0.0,3,9.0,0,4,0.0,0,0,0,0,0
2017-09-22 02:28:00,0,0,0,0,0.0,0,8,0,0,0.0,11,0.0,0,9,0.0,0,0,3,8,0
2017-09-22 02:29:00,0,0,0,0,0.0,0,6,0,0,0.0,1,4.0,0,3,0.0,0,0,16,3,0
2017-09-22 02:30:00,0,0,0,0,0.0,0,12,0,0,0.0,6,0.0,0,11,0.0,0,0,11,6,0
2017-09-22 02:31:00,0,2,0,0,0.0,0,12,0,0,0.0,6,3.0,0,12,0.0,0,3,2,6,0
2017-09-22 02:32:00,0,2,0,0,0.0,0,5,0,0,0.0,6,8.0,0,35,0.0,0,5,3,0,1
2017-09-22 02:33:00,0,0,0,0,0.0,0,4,0,0,0.0,7,2.0,0,6,0.0,0,18,6,9,55
2017-09-22 02:34:00,0,3,0,0,0.0,0,3,0,0,0.0,3,2.0,0,16,0.0,0,5,0,4,0
2017-09-22 02:35:00,0,3,0,0,0.0,0,6,0,0,0.0,0,12.0,0,12,0.0,0,3,4,0,0
2017-09-22 02:36:00,0,2,0,0,0.0,0,5,0,0,0.0,12,0.0,0,1,0.0,0,9,9,0,0
2017-09-22 02:37:00,0,4,0,0,0.0,0,9,0,0,0.0,6,6.0,0,50,0.0,0,5,28,0,13
2017-09-22 02:38:00,0,0,0,0,0.0,0,12,0,0,0.0,6,2.0,0,30,0.0,0,13,6,0,3
2017-09-22 02:39:00,0,1,0,0,0.0,0,3,0,0,0.0,7,7.0,0,28,0.0,0,6,23,0,17
2017-09-22 02:40:00,0,4,0,0,0.0,0,6,0,0,0.0,5,5.0,0,50,0.0,0,6,10,0,4
2017-09-22 02:41:00,0,0,0,0,0.0,0,13,0,0,0.0,10,0.0,0,20,0.0,0,4,17,0,0
2017-09-22 02:42:00,0,10,0,0,0.0,0,5,0,0,0.0,5,0.0,0,12,0.0,0,3,0,0,0
2017-09-22 02:43:00,0,0,0,0,0.0,0,7,0,0,7.0,12,0.0,0,17,0.0,0,0,0,0,2
2017-09-22 02:44:00,0,3,0,0,0.0,0,14,0,0,7.0,0,0.0,0,40,0.0,0,0,0,0,1
2017-09-22 02:45:00,0,4,0,0,0.0,0,5,0,0,8.0,0,0.0,0,12,0.0,0,8,36,0,6
2017-09-22 02:46:00,0,0,0,0,0.0,0,5,0,0,0.0,0,0.0,0,2,0.0,0,4,1,0,0
2017-09-22 02:47:00,0,5,0,0,0.0,0,8,0,0,0.0,0,0.0,0,13,0.0,0,0,12,0,7
2017-09-22 02:48:00,0,10,0,0,0.0,0,3,0,0,29.0,15,0.0,0,0,0.0,0,4,10,0,4
2017-09-22 02:49:00,0,0,0,0,0.0,0,10,0,0,25.0,21,0.0,0,0,0.0,0,4,7,0,4
2017-09-22 02:50:00,0,5,0,0,0.0,0,7,0,0,8.0,5,0.0,0,0,0.0,0,3,2,0,7
2017-09-22 02:51:00,0,2,0,0,0.0,0,5,0,0,5.0,21,0.0,0,0,0.0,0,3,7,0,6
2017-09-22 02:52:00,0,0,0,0,0.0,0,1,0,0,7.0,0,0.0,6,0,0.0,0,8,11,0,5
2017-09-22 02:53:00,0,0,0,0,0.0,0,8,0,0,16.0,15,0.0,9,0,0.0,0,0,6,0,8
2017-09-22 02:54:00,0,0,0,0,0.0,0,4,0,0,34.0,4,0.0,6,0,0.0,0,0,18,0,2
2017-09-22 02:55:00,0,0,0,0,0.0,0,4,0,0,6.0,31,0.0,5,0,0.0,0,0,14,0,2
2017-09-22 02:56:00,0,5,0,0,0.0,0,5,0,0,0.0,7,0.0,0,0,0.0,0,0,17,0,0
2017-09-22 02:57:00,0,0,0,0,7.0,0,14,0,0,7.0,22,0.0,0,0,0.0,17,10,18,0,2
2017-09-22 02:58:00,0,6,0,0,4.0,0,9,0,0,11.0,12,0.0,3,0,0.0,11,5,7,0,6
2017-09-22 02:59:00,0,4,0,0,3.0,0,3,0,0,0.0,35,0.0,3,0,0.0,7,2,0,0,12
2017-09-22 03:00:00,0,6,0,0,12.0,0,9,0,0,11.0,2,0.0,0,0,0.0,0,11,0,0,18
2017-09-22 03:01:00,0,20,0,0,1.0,0,12,0,0,17.0,22,0.0,5,0,0.0,4,5,0,0,11
2017-09-22 03:02:00,0,1,0,0,3.0,0,11,0,0,0.0,24,0.0,0,0,0.0,4,1,0,0,10
2017-09-22 03:03:00,0,20,0,0,8.0,0,14,0,0,0.0,18,0.0,19,0,0.0,0,4,0,0,3
2017-09-22 03:04:00,0,4,0,0,7.0,0,11,0,0,0.0,25,0.0,12,0,0.0,4,0,1,0,6
2017-09-22 03:05:00,0,0,0,0,3.0,0,7,0,0,0.0,21,0.0,12,0,0.0,8,0,0,0,4
2017-09-22 03:06:00,0,0,0,0,17.0,0,8,0,0,0.0,0,0.0,14,0,0.0,2,16,0,0,5
2017-09-22 03:07:00,0,0,0,0,10.0,0,4,0,0,0.0,0,0.0,1,0,0.0,10,12,0,0,13
2017-09-22 03:08:00,0,24,0,0,7.0,0,9,0,0,0.0,0,0.0,16,0,0.0,2,5,0,0,0
2017-09-22 03:09:00,0,0,0,0,0.0,0,7,0,0,0.0,0,0.0,5,0,0.0,5,7,0,0,3
2017-09-22 03:10:00,0,0,0,0,8.0,0,6,0,0,0.0,0,0.0,0,0,0.0,10,9,0,0,0
2017-09-22 03:11:00,0,0,0,0,2.0,0,9,0,0,0.0,0,0.0,3,0,0.0,0,1,0,0,1
2017-09-22 03:12:00,0,0,0,0,9.0,0,7,0,0,0.0,0,0.0,0,0,0.0,18,12,0,0,0
2017-09-22 03:13:00,0,0,0,0,11.0,0,12,0,0,0.0,0,0.0,4,0,0.0,8,3,0,0,0
2017-09-22 03:14:00,0,0,0,0,2.0,0,7,0,0,0.0,0,0.0,1,0,0.0,37,8,0,0,3
2017-09-22 03:15:00,0,0,0,0,0.0,0,6,0,0,0.0,0,0.0,3,0,0.0,34,3,0,0,0
2017-09-22 03:16:00,0,0,0,0,0.0,0,8,0,0,0.0,0,0.0,4,0,0.0,0,5,0,0,4
2017-09-22 03:17:00,0,0,0,0,0.0,0,7,0,0,0.0,0,0.0,10,0,0.0,8,4,0,0,4
2017-09-22 03:18:00,0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,3,0,0.0,3,11,0,0,0
2017-09-22 03:19:00,0,0,0,0,0.0,0,11,0,0,0.0,0,0.0,3,0,0.0,12,8,0,0,6
2017-09-22 03:20:00,0,0,0,0,0.0,0,9,0,0,0.0,0,0.0,1,0,0.0,26,2,0,0,3
2017-09-22 03:21:00,0,0,0,0,0.0,0,9,0,0,0.0,0,0.0,10,0,0.0,4,2,0,0,7
2017-09-22 03:22:00,0,0,0,0,0.0,0,22,0,0,0.0,0,0.0,8,0,0.0,7,0,0,0,7
2017-09-22 03:23:00,0,0,0,0,0.0,0,18,0,0,0.0,0,0.0,4,0,0.0,6,0,0,0,23
2017-09-22 03:24:00,0,0,0,0,0.0,0,7,0,0,0.0,0,0.0,0,0,0.0,8,0,0,0,0
2017-09-22 03:25:00,0,0,0,0,0.0,0,7,0,0,0.0,0,0.0,0,0,0.0,3,0,0,0,41
2017-09-22 03:26:00,0,0,0,0,0.0,0,8,0,0,0.0,0,0.0,4,0,0.0,15,0,0,0,9
2017-09-22 03:27:00,0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,4,0,0.0,8,0,0,0,34
2017-09-22 03:28:00,0,0,0,0,0.0,0,12,0,0,0.0,0,0.0,2,0,0.0,12,0,0,0,7
2017-09-22 03:29:00,0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,22,0,0.0,0,0,0,0,0
2017-09-22 03:30:00,0,0,0,0,0.0,0,11,7,0,0.0,0,0.0,2,0,0.0,2,0,0,0,5
2017-09-22 03:31:00,0,0,0,0,0.0,0,3,4,0,0.0,0,0.0,0,0,0.0,40,0,0,0,19
2017-09-22 03:32:00,0,0,0,0,0.0,0,10,10,0,0.0,0,0.0,0,0,0.0,11,0,0,0,14
2017-09-22 03:33:00,0,0,0,0,0.0,0,10,2,0,0.0,0,0.0,0,0,0.0,20,0,0,0,2
2017-09-22 03:34:00,0,0,0,0,0.0,0,17,3,0,0.0,0,0.0,0,0,0.0,53,0,0,0,13
2017-09-22 03:35:00,0,0,0,0,0.0,0,23,14,0,0.0,0,0.0,0,0,0.0,65,0,0,0,4
2017-09-22 03:36:00,0,0,0,0,0.0,0,11,3,0,0.0,0,0.0,0,0,0.0,48,0,0,0,3
2017-09-22 03:37:00,0,0,0,0,0.0,0,10,0,0,0.0,0,0.0,0,0,0.0,30,0,0,0,0
2017-09-22 03:38:00,0,0,0,0,0.0,0,7,0,0,0.0,0,0.0,0,0,0.0,32,0,0,0,0
2017-09-22 03:39:00,0,0,0,0,0.0,0,3,6,0,0.0,0,0.0,0,0,0.0,38,0,0,0,4
2017-09-22 03:40:00,0,0,0,0,0.0,0,16,5,0,0.0,0,0.0,0,0,0.0,35,0,0,0,0
2017-09-22 03:41:00,0,0,0,0,0.0,0,5,4,0,0.0,0,0.0,0,0,0.0,0,0,0,0,3
2017-09-22 03:42:00,0,0,0,0,0.0,0,10,17,0,0.0,0,0.0,0,0,0.0,0,7,0,0,0
2017-09-22 03:43:00,0,0,0,0,0.0,0,7,0,0,0.0,0,0.0,0,0,0.0,0,1,0,0,21
2017-09-22 03:44:00,0,0,0,0,0.0,0,15,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,18
